"pfoa_val","pfoa_detected","state","water_use","tritium_tu","well_depth","tritium_category","month","median_income","poverty_rate","unemployment_rate","pct_white","pct_black","pct_hispanic","pct_bachelor_plus","pct_children","pct_adults","pct_older","pop_density_per_sq_mile","longitude","latitude","cancer_rate"
2.8,"1","Tennessee","Production",2.71,121.92,"Modern","July",64035,13.96,5.01,74.85,16.27,5.96,27.83,22.05,61.27,16.69,167.92,-86.3494384496848,35.8581076208751,0.56
2,"1","Tennessee","Production",3.83,91.44,"Modern","July",64035,13.96,5.01,74.85,16.27,5.96,27.83,22.05,61.27,16.69,167.92,-86.3494384496848,35.8581076208751,0.56
2,"1","Tennessee","Observation",5.16,63.4,"Modern","July",64035,13.96,5.01,74.85,16.27,5.96,27.83,22.05,61.27,16.69,167.92,-86.3494384496848,35.8581076208751,0.56
4,"1","Texas","Production",0.84,457.2,"Modern","June",61874,14.73,5.04,73.97,12.13,39.34,28.25,25.97,61.78,12.25,108.17,-99.3224036346835,31.4650849390776,0.44
4.2,"1","Texas","Production",0.48,167.64,"Mixed","June",61874,14.73,5.04,73.97,12.13,39.34,28.25,25.97,61.78,12.25,108.17,-99.3224036346835,31.4650849390776,0.44
1.8,"1","Texas","Domestic",0,137.16,"Unknown","May",67321,14.03,5.32,64.33,12.13,39.77,29.77,25.8,61.66,12.54,110.47,-99.3224036346835,31.4650849390776,0.43
1.9,"1","Texas","Domestic",0.31,166.12,"PreModern","May",67321,14.03,5.32,64.33,12.13,39.77,29.77,25.8,61.66,12.54,110.47,-99.3224036346835,31.4650849390776,0.43
1.8,"1","Texas","Domestic",0.31,126.49,"PreModern","May",67321,14.03,5.32,64.33,12.13,39.77,29.77,25.8,61.66,12.54,110.47,-99.3224036346835,31.4650849390776,0.43
1.9,"1","Texas","Domestic",0.03,188.98,"PreModern","May",67321,14.03,5.32,64.33,12.13,39.77,29.77,25.8,61.66,12.54,110.47,-99.3224036346835,31.4650849390776,0.43
1.9,"1","Texas","Domestic",0.31,158.5,"PreModern","May",67321,14.03,5.32,64.33,12.13,39.77,29.77,25.8,61.66,12.54,110.47,-99.3224036346835,31.4650849390776,0.43
1.8,"1","Texas","Domestic",10.42,28.96,"Modern","April",67321,14.03,5.32,64.33,12.13,39.77,29.77,25.8,61.66,12.54,110.47,-99.3224036346835,31.4650849390776,0.43
1.9,"1","Texas","Domestic",0.31,167.64,"PreModern","May",67321,14.03,5.32,64.33,12.13,39.77,29.77,25.8,61.66,12.54,110.47,-99.3224036346835,31.4650849390776,0.43
1.8,"1","Texas","Domestic",0.31,45.72,"PreModern","May",67321,14.03,5.32,64.33,12.13,39.77,29.77,25.8,61.66,12.54,110.47,-99.3224036346835,31.4650849390776,0.43
1.9,"1","Texas","Domestic",0.5,151.18,"Mixed","April",67321,14.03,5.32,64.33,12.13,39.77,29.77,25.8,61.66,12.54,110.47,-99.3224036346835,31.4650849390776,0.43
1.8,"1","Texas","Domestic",0,188.98,"Unknown","May",67321,14.03,5.32,64.33,12.13,39.77,29.77,25.8,61.66,12.54,110.47,-99.3224036346835,31.4650849390776,0.43
8.1,"1","Utah","Observation",5.53,11.73,"Modern","July",74197,9.13,3.61,85.14,1.21,14.16,32.86,29.44,59.49,11.08,38.15,-111.670208073739,39.3055998725364,0.38
1.3,"0","Utah","Observation",6.58,20.88,"Modern","August",74197,9.13,3.61,85.14,1.21,14.16,32.86,29.44,59.49,11.08,38.15,-111.670208073739,39.3055998725364,0.38
3.7,"1","Utah","Observation",5.92,10.97,"Modern","August",74197,9.13,3.61,85.14,1.21,14.16,32.86,29.44,59.49,11.08,38.15,-111.670208073739,39.3055998725364,0.38
1.9,"1","Utah","Observation",4.1,22.25,"Modern","September",74197,9.13,3.61,85.14,1.21,14.16,32.86,29.44,59.49,11.08,38.15,-111.670208073739,39.3055998725364,0.38
6.8,"1","Utah","Observation",5.34,32.16,"Modern","September",74197,9.13,3.61,85.14,1.21,14.16,32.86,29.44,59.49,11.08,38.15,-111.670208073739,39.3055998725364,0.38
2,"1","Utah","Observation",7.95,9.6,"Modern","August",74197,9.13,3.61,85.14,1.21,14.16,32.86,29.44,59.49,11.08,38.15,-111.670208073739,39.3055998725364,0.38
4.8,"1","Utah","Observation",6.38,7.01,"Modern","September",74197,9.13,3.61,85.14,1.21,14.16,32.86,29.44,59.49,11.08,38.15,-111.670208073739,39.3055998725364,0.38
4.2,"1","Utah","Observation",4.76,11.73,"Modern","August",74197,9.13,3.61,85.14,1.21,14.16,32.86,29.44,59.49,11.08,38.15,-111.670208073739,39.3055998725364,0.38
2.1,"1","Utah","Observation",4.43,34.59,"Modern","September",74197,9.13,3.61,85.14,1.21,14.16,32.86,29.44,59.49,11.08,38.15,-111.670208073739,39.3055998725364,0.38
2.1,"1","Utah","Observation",5.3,26.97,"Modern","November",74197,9.13,3.61,85.14,1.21,14.16,32.86,29.44,59.49,11.08,38.15,-111.670208073739,39.3055998725364,0.38
3.7,"1","Utah","Observation",7.67,25.45,"Modern","August",74197,9.13,3.61,85.14,1.21,14.16,32.86,29.44,59.49,11.08,38.15,-111.670208073739,39.3055998725364,0.38
3.9,"1","Utah","Observation",3.34,20.57,"Modern","August",74197,9.13,3.61,85.14,1.21,14.16,32.86,29.44,59.49,11.08,38.15,-111.670208073739,39.3055998725364,0.38
1.4,"0","Utah","Observation",6.45,29.11,"Modern","August",74197,9.13,3.61,85.14,1.21,14.16,32.86,29.44,59.49,11.08,38.15,-111.670208073739,39.3055998725364,0.38
3.4,"0","Utah","Observation",7.06,14.78,"Modern","July",74197,9.13,3.61,85.14,1.21,14.16,32.86,29.44,59.49,11.08,38.15,-111.670208073739,39.3055998725364,0.38
0.94,"0","Utah","Observation",7.12,23.62,"Modern","September",74197,9.13,3.61,85.14,1.21,14.16,32.86,29.44,59.49,11.08,38.15,-111.670208073739,39.3055998725364,0.38
1.2,"0","Utah","Observation",2.11,11.73,"Modern","September",74197,9.13,3.61,85.14,1.21,14.16,32.86,29.44,59.49,11.08,38.15,-111.670208073739,39.3055998725364,0.38
3.4,"0","Utah","Observation",8.5,13.26,"Modern","August",74197,9.13,3.61,85.14,1.21,14.16,32.86,29.44,59.49,11.08,38.15,-111.670208073739,39.3055998725364,0.38
2.3,"0","Utah","Observation",6.44,11.73,"Modern","August",74197,9.13,3.61,85.14,1.21,14.16,32.86,29.44,59.49,11.08,38.15,-111.670208073739,39.3055998725364,0.38
3.7,"1","Utah","Observation",13.14,10.36,"Modern","August",74197,9.13,3.61,85.14,1.21,14.16,32.86,29.44,59.49,11.08,38.15,-111.670208073739,39.3055998725364,0.38
5.3,"1","Utah","Observation",6.04,25.45,"Modern","August",74197,9.13,3.61,85.14,1.21,14.16,32.86,29.44,59.49,11.08,38.15,-111.670208073739,39.3055998725364,0.38
1.7,"1","Utah","Observation",4.25,28.19,"Modern","September",74197,9.13,3.61,85.14,1.21,14.16,32.86,29.44,59.49,11.08,38.15,-111.670208073739,39.3055998725364,0.38
3.7,"1","Utah","Observation",5.02,23.62,"Modern","August",74197,9.13,3.61,85.14,1.21,14.16,32.86,29.44,59.49,11.08,38.15,-111.670208073739,39.3055998725364,0.38
2.1,"1","Utah","Production",1.82,198.12,"Mixed","August",79133,8.75,3.52,83.7,1.19,14.42,33.57,29.28,59.64,11.08,39.12,-111.670208073739,39.3055998725364,0.37
2,"1","Utah","Production",4.6,153.01,"Modern","June",79133,8.75,3.52,83.7,1.19,14.42,33.57,29.28,59.64,11.08,39.12,-111.670208073739,39.3055998725364,0.37
2.4,"1","Utah","Production",0,274.32,"Unknown","June",79133,8.75,3.52,83.7,1.19,14.42,33.57,29.28,59.64,11.08,39.12,-111.670208073739,39.3055998725364,0.37
1.9,"1","Utah","Production",-0.03,300.23,"PreModern","August",79133,8.75,3.52,83.7,1.19,14.42,33.57,29.28,59.64,11.08,39.12,-111.670208073739,39.3055998725364,0.37
2,"1","Utah","Production",0.15,184.71,"PreModern","June",79133,8.75,3.52,83.7,1.19,14.42,33.57,29.28,59.64,11.08,39.12,-111.670208073739,39.3055998725364,0.37
2.4,"1","Utah","Production",9.68,176.78,"Modern","June",79133,8.75,3.52,83.7,1.19,14.42,33.57,29.28,59.64,11.08,39.12,-111.670208073739,39.3055998725364,0.37
2,"1","Utah","Production",0.13,304.19,"PreModern","February",79133,8.75,3.52,83.7,1.19,14.42,33.57,29.28,59.64,11.08,39.12,-111.670208073739,39.3055998725364,0.37
2.3,"1","Utah","Production",2.25,213.66,"Modern","August",79133,8.75,3.52,83.7,1.19,14.42,33.57,29.28,59.64,11.08,39.12,-111.670208073739,39.3055998725364,0.37
1.8,"1","Utah","Observation",0,187.15,"Unknown","June",79133,8.75,3.52,83.7,1.19,14.42,33.57,29.28,59.64,11.08,39.12,-111.670208073739,39.3055998725364,0.37
1.3,"0","Utah","Production",4.81,141.43,"Modern","August",79133,8.75,3.52,83.7,1.19,14.42,33.57,29.28,59.64,11.08,39.12,-111.670208073739,39.3055998725364,0.37
2.2,"1","Utah","Production",0.56,236.22,"Mixed","August",79133,8.75,3.52,83.7,1.19,14.42,33.57,29.28,59.64,11.08,39.12,-111.670208073739,39.3055998725364,0.37
2,"1","Utah","Production",0,396.24,"Unknown","July",79133,8.75,3.52,83.7,1.19,14.42,33.57,29.28,59.64,11.08,39.12,-111.670208073739,39.3055998725364,0.37
2.2,"1","Utah","Production",4.95,155.45,"Modern","August",79133,8.75,3.52,83.7,1.19,14.42,33.57,29.28,59.64,11.08,39.12,-111.670208073739,39.3055998725364,0.37
1.9,"1","Utah","Production",2.03,200.25,"Modern","August",79133,8.75,3.52,83.7,1.19,14.42,33.57,29.28,59.64,11.08,39.12,-111.670208073739,39.3055998725364,0.37
1.9,"1","Utah","Production",3.29,422.15,"Mixed","July",79133,8.75,3.52,83.7,1.19,14.42,33.57,29.28,59.64,11.08,39.12,-111.670208073739,39.3055998725364,0.37
1.8,"1","Utah","Production",0.12,294.13,"PreModern","August",79133,8.75,3.52,83.7,1.19,14.42,33.57,29.28,59.64,11.08,39.12,-111.670208073739,39.3055998725364,0.37
2.4,"1","Virginia","Production",-0.08,89.92,"PreModern","December",80615,9.94,4.45,64.95,19.01,9.79,37.69,22.05,62.47,15.48,217.38,-78.8232666170493,37.5208204844278,0.49
2.6,"1","Virginia","Production",-0.05,280.42,"PreModern","December",80615,9.94,4.45,64.95,19.01,9.79,37.69,22.05,62.47,15.48,217.38,-78.8232666170493,37.5208204844278,0.49
2.2,"1","Virginia","Production",-0.07,70.1,"PreModern","January",87249,9.98,4.31,63.47,18.9,10.03,38.28,21.76,62.23,16.01,218.44,-78.8232666170493,37.5208204844278,0.49
2,"1","Virginia","Production",3.97,127.41,"Modern","May",87249,9.98,4.31,63.47,18.9,10.03,38.28,21.76,62.23,16.01,218.44,-78.8232666170493,37.5208204844278,0.49
2.1,"1","Virginia","Production",1.58,153.92,"Mixed","June",87249,9.98,4.31,63.47,18.9,10.03,38.28,21.76,62.23,16.01,218.44,-78.8232666170493,37.5208204844278,0.49
2.6,"1","Virginia","Production",4.36,141.12,"Modern","August",87249,9.98,4.31,63.47,18.9,10.03,38.28,21.76,62.23,16.01,218.44,-78.8232666170493,37.5208204844278,0.49
2.1,"1","Virginia","Production",1.52,201.17,"Mixed","June",87249,9.98,4.31,63.47,18.9,10.03,38.28,21.76,62.23,16.01,218.44,-78.8232666170493,37.5208204844278,0.49
2.5,"1","Virginia","Production",2.73,0,"Mixed","June",87249,9.98,4.31,63.47,18.9,10.03,38.28,21.76,62.23,16.01,218.44,-78.8232666170493,37.5208204844278,0.49
2,"1","Virginia","Production",3.46,0,"Modern","September",87249,9.98,4.31,63.47,18.9,10.03,38.28,21.76,62.23,16.01,218.44,-78.8232666170493,37.5208204844278,0.49
2.4,"1","Virginia","Production",-0.04,85.95,"PreModern","January",87249,9.98,4.31,63.47,18.9,10.03,38.28,21.76,62.23,16.01,218.44,-78.8232666170493,37.5208204844278,0.49
2.4,"1","Virginia","Production",0,0,"Unknown","July",87249,9.98,4.31,63.47,18.9,10.03,38.28,21.76,62.23,16.01,218.44,-78.8232666170493,37.5208204844278,0.49
2.4,"1","Virginia","Production",0.03,63.4,"PreModern","May",87249,9.98,4.31,63.47,18.9,10.03,38.28,21.76,62.23,16.01,218.44,-78.8232666170493,37.5208204844278,0.49
2,"1","Virginia","Production",0,99.06,"Unknown","September",87249,9.98,4.31,63.47,18.9,10.03,38.28,21.76,62.23,16.01,218.44,-78.8232666170493,37.5208204844278,0.49
2,"1","Virginia","Production",4.99,43.28,"Modern","August",87249,9.98,4.31,63.47,18.9,10.03,38.28,21.76,62.23,16.01,218.44,-78.8232666170493,37.5208204844278,0.49
2.2,"1","Virginia","Production",0.75,127.1,"Mixed","June",87249,9.98,4.31,63.47,18.9,10.03,38.28,21.76,62.23,16.01,218.44,-78.8232666170493,37.5208204844278,0.49
2,"1","Virginia","Production",2.36,219.46,"Mixed","September",87249,9.98,4.31,63.47,18.9,10.03,38.28,21.76,62.23,16.01,218.44,-78.8232666170493,37.5208204844278,0.49
2.4,"1","Virginia","Production",-0.03,207.26,"PreModern","January",87249,9.98,4.31,63.47,18.9,10.03,38.28,21.76,62.23,16.01,218.44,-78.8232666170493,37.5208204844278,0.49
2.4,"1","Virginia","Production",4.38,109.73,"Modern","June",87249,9.98,4.31,63.47,18.9,10.03,38.28,21.76,62.23,16.01,218.44,-78.8232666170493,37.5208204844278,0.49
1.5,"0","Virginia","Production",0,135.64,"Unknown","September",87249,9.98,4.31,63.47,18.9,10.03,38.28,21.76,62.23,16.01,218.44,-78.8232666170493,37.5208204844278,0.49
2.5,"1","Virginia","Production",0.59,34.75,"Mixed","May",87249,9.98,4.31,63.47,18.9,10.03,38.28,21.76,62.23,16.01,218.44,-78.8232666170493,37.5208204844278,0.49
147,"1","West Virginia","Production",6.49,24.69,"Modern","June",46711,17.56,6.54,93.08,3.69,1.56,19.35,20.33,60.3,19.38,75.59,-80.6237058565561,38.6409601887262,0.68
1540,"1","West Virginia","Production",5.56,18.9,"Modern","June",46711,17.56,6.54,93.08,3.69,1.56,19.35,20.33,60.3,19.38,75.59,-80.6237058565561,38.6409601887262,0.68
